Timestamp                       Thread     Type        Activity             PID    TTL  
2021-02-08 19:26:47.910136+0800 0x228a     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report count: 1
2021-02-08 19:26:47.910138+0800 0x228a     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 0 input:64 output:8 feature:0
2021-02-08 19:26:47.910405+0800 0x228a     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserUSBHostHIDDevice.cpp:339][0x10000067e] inPipe:1  inputReportSize:8 inMaxPacketSize:8 inBufferSize:8
2021-02-08 19:26:47.910409+0800 0x228a     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserUSBHostHIDDevice.cpp:364][0x10000067e] outPipe:0  outMaxPacketSize:0
2021-02-08 19:26:47.910414+0800 0x228a     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserUSBHostHIDDevice.cpp:979][0x10000067e] SetIdle:24ms
2021-02-08 19:26:47.910925+0800 0x2df      Default     0x0                  0      0    kernel: (IOBluetoothFamily) [IOBluetoothHostController][ProcessEventDataWL] -- Not enough room in request's result data buffer (10 bytes) to copy the actual data (2048 bytes) -- opCode = 0x1001 (Read Local Version Information)
2021-02-08 19:26:47.910962+0800 0x2dd      Default     0x0                  0      0    kernel: (IOBluetoothFamily) **** [IOBluetoothHostController][SetupGeneralController] -- before exit -- calling ControllerSetupComplete() -- result = 0x0000 ****
2021-02-08 19:26:47.910965+0800 0x2dd      Default     0x0                  0      0    kernel: (IOBluetoothFamily) HCIReset was sent by IOBluetoothHostController::ControllerSetupComplete
2021-02-08 19:26:47.910970+0800 0x2dd      Default     0x0                  0      0    kernel: (IOBluetoothFamily) **** [IOBluetoothHostController][setConfigState] -- mControllerConfigState = Kernel Setup Pending,  mPreviousControllerConfigState = Kernel Setup Pending,  configState = Reset Pending ***
2021-02-08 19:26:47.910973+0800 0x2dd      Default     0x0                  0      0    kernel: (IOBluetoothFamily) **** [IOBluetoothHostController][setConfigState] -- calling setProperty ('ConfigState') -- configStateNumber = 4 (Reset Pending) ****
2021-02-08 19:26:47.915940+0800 0x2dd      Default     0x0                  0      0    kernel: (IOBluetoothFamily) **** [IOBluetoothHostController][ControllerSetupComplete] -- calling setConfigState (kIOBluetoothHCIControllerConfigStateDaemonSetupComplete) ****
2021-02-08 19:26:47.915943+0800 0x2dd      Default     0x0                  0      0    kernel: (IOBluetoothFamily) **** [IOBluetoothHostController][setConfigState] -- mControllerConfigState = Reset Pending,  mPreviousControllerConfigState = Kernel Setup Pending,  configState = Daemon Setup Complete ***
2021-02-08 19:26:47.915945+0800 0x2dd      Default     0x0                  0      0    kernel: (IOBluetoothFamily) **** [IOBluetoothHostController][setConfigState] -- Set mControllerConfigState to On Line -- calling registerService() ****
2021-02-08 19:26:47.915962+0800 0x2dd      Default     0x0                  0      0    kernel: (IOBluetoothFamily) **** [IOBluetoothHostController][setConfigState] -- calling setProperty ('ConfigState') -- configStateNumber = 0 (On Line) ****
2021-02-08 19:26:47.916146+0800 0x2dd      Default     0x0                  0      0    kernel: (IOBluetoothFamily) **** [IOBluetoothHostController][InitializeHostControllerVariables] -- calling mBluetoothFamily->messageClients (kIOBluetoothDeviceTransportPublished) ****
2021-02-08 19:26:47.916235+0800 0x2dd      Default     0x0                  0      0    kernel: (IOBluetoothFamily) **** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x4de0 -- 0xf000 -- 0x9800 ****
2021-02-08 19:26:47.916250+0800 0x2dd      Default     0x0                  0      0    kernel: (IOBluetoothFamily) **** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling messageClients (kIOBluetoothDeviceTransportPublished) ****
2021-02-08 19:26:47.916478+0800 0x2dd      Default     0x0                  0      0    kernel: (IOBluetoothFamily) **** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Connected to the transport successfully -- 0x4de0 -- 0xf000 -- 0x9800 ****
2021-02-08 19:26:47.920931+0800 0x2df      Default     0x0                  0      0    kernel: (IOBluetoothFamily) [IOBluetoothHostController][ProcessEventDataWL] -- Not enough room in request's result data buffer (1 bytes) to copy the actual data (2048 bytes) -- opCode = 0x0C19 (Read Scan Enable)
2021-02-08 19:26:47.925927+0800 0x2df      Default     0x0                  0      0    kernel: (IOBluetoothFamily) [IOBluetoothHostController][ProcessEventDataWL] -- Not enough room in request's result data buffer (1 bytes) to copy the actual data (2048 bytes) -- opCode = 0x0C19 (Read Scan Enable)
2021-02-08 19:26:47.929220+0800 0xc9f      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: 7 duplicate reports for com.apple.AppleU deny(1) file-read-metadata /System
2021-02-08 19:26:47.929222+0800 0xc9f      Error       0x0                  0      0    kernel: (Sandbox) Sandbox: swcd(496) deny(1) system-fsctl _IO('h', 47)
2021-02-08 19:26:47.933984+0800 0x2297     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserUSBHostHIDDevice.cpp:668][0x100000683] HID descriptor interface:1 index:0 length:176 176 176
2021-02-08 19:26:47.934052+0800 0x2297     Default     0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x100000683 start (state:0x4)
2021-02-08 19:26:47.936893+0800 0x2297     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Element value capacity 215500
2021-02-08 19:26:47.937160+0800 0x2297     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report count: 6
2021-02-08 19:26:47.937161+0800 0x2297     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 0 input:0 output:0 feature:0
2021-02-08 19:26:47.937288+0800 0x2297     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 1 input:48 output:8 feature:8
2021-02-08 19:26:47.937413+0800 0x2297     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 2 input:16 output:8 feature:8
2021-02-08 19:26:47.937536+0800 0x2297     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 3 input:24 output:8 feature:8
2021-02-08 19:26:47.937703+0800 0x2297     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 4 input:512 output:512 feature:8
2021-02-08 19:26:47.937835+0800 0x2297     Default     0x0                  0      0    kernel: (IOHIDFamily) [ElementContainer] Report ID: 5 input:128 output:8 feature:8
2021-02-08 19:26:47.938125+0800 0x228a     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [AppleUserUSBHostHIDDevice.cpp:105][0x10000067e] Start ret: 0x0
2021-02-08 19:26:47.938652+0800 0x22a0     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x10000067e creating interfaces
2021-02-08 19:26:47.939220+0800 0x2297     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserUSBHostHIDDevice.cpp:339][0x100000683] inPipe:1  inputReportSize:64 inMaxPacketSize:64 inBufferSize:64
2021-02-08 19:26:47.939240+0800 0x2297     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserUSBHostHIDDevice.cpp:364][0x100000683] outPipe:1  outMaxPacketSize:64
2021-02-08 19:26:47.941232+0800 0x2297     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [AppleUserUSBHostHIDDevice.cpp:105][0x100000683] Start ret: 0x0
2021-02-08 19:26:47.941599+0800 0x22a4     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x100000683 creating interfaces
2021-02-08 19:26:47.944691+0800 0x22a6     Error       0x0                  0      0    kernel: (Sandbox) Sandbox: com.apple.AppleU(852) deny(1) file-read-metadata /System
2021-02-08 19:26:47.945722+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945725+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945766+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945770+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945772+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945774+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945775+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945777+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945779+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945781+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945782+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945786+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945788+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945789+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945791+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945793+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945795+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945797+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945799+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945801+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945806+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945809+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945811+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945812+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945814+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945816+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945818+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945820+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945822+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.945999+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946002+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946005+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946011+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946013+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946015+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946019+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946021+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946023+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946025+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946027+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946030+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946032+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946034+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946036+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946038+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946040+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946042+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946045+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946048+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946051+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946053+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946055+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946057+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946059+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946061+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946362+0800 0x22a6     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.946532+0800 0x22a2     Default     0x0                  0      0    kernel: (IOHIDFamily) AppleUserHIDEventDriver:0x100000699 start (state:0x0)
2021-02-08 19:26:47.946754+0800 0x22c5     Default     0x0                  0      0    kernel: (IOHIDFamily) AppleUserHIDEventDriver:0x100000699 start (state:0x4)
2021-02-08 19:26:47.946795+0800 0x22c5     Default     0x0                  0      0    kernel: (IOHIDFamily) HID: Legacy shim 2
2021-02-08 19:26:47.947198+0800 0x22c5     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x10000067e open by AppleUserHIDEventDriver 0x100000699 (0x0)
2021-02-08 19:26:47.947222+0800 0x22c5     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserHIDEventService.cpp:145][0x100000699] Open interface: 0x100000698
2021-02-08 19:26:47.947349+0800 0x228a     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserUSBHostHIDDevice.cpp:1116][0x10000067e] Add element to action array: 1
2021-02-08 19:26:47.948311+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948313+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948352+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948355+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948357+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948359+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948361+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948363+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948365+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948366+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948368+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948371+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948373+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948375+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948376+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948378+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948380+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948382+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948384+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948386+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948387+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948389+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948391+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948393+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948395+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948397+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948398+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948400+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948402+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948551+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948553+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948555+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948559+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948561+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948563+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948567+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948569+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948571+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948573+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948575+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948581+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948584+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948586+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948588+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948590+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948592+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948594+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948597+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948600+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948602+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948604+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948606+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948608+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948611+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948613+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948909+0800 0x22bb     Default     0x0                  0      0    kernel: <private>
2021-02-08 19:26:47.948984+0800 0x22c5     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserHIDEventDriver.cpp:217][0x100000699] Set LED 0x1: 0 0x0
2021-02-08 19:26:47.949018+0800 0x22a5     Default     0x0                  0      0    kernel: (IOHIDFamily) AppleUserHIDEventDriver:0x10000069f start (state:0x0)
2021-02-08 19:26:47.949385+0800 0x22d4     Default     0x0                  0      0    kernel: (IOHIDFamily) AppleUserHIDEventDriver:0x10000069f start (state:0x4)
2021-02-08 19:26:47.949420+0800 0x22d4     Default     0x0                  0      0    kernel: (IOHIDFamily) HID: Legacy shim 2
2021-02-08 19:26:47.951972+0800 0x22c5     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserHIDEventDriver.cpp:217][0x100000699] Set LED 0x2: 0 0x0
2021-02-08 19:26:47.954963+0800 0x22c5     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserHIDEventDriver.cpp:217][0x100000699] Set LED 0x3: 0 0x0
2021-02-08 19:26:47.957302+0800 0x22d4     Debug       0x0                  0      0    kernel: (IOHIDFamily) AppleUserUSBHostHIDDevice:0x100000683 open by AppleUserHIDEventDriver 0x10000069f (0x0)
2021-02-08 19:26:47.957328+0800 0x22d4     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserHIDEventService.cpp:145][0x10000069f] Open interface: 0x10000069e
2021-02-08 19:26:47.957765+0800 0x22d4     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserHIDEventDriver.cpp:227][0x10000069f] parseElements: keyboard: 8301 digitizer: 0 pointer: 7 0 scroll: 3 led: 0
2021-02-08 19:26:47.957924+0800 0x22d4     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [AppleUserHIDEventDriver.cpp:196][0x10000069f] parseElements: vendor: 0
2021-02-08 19:26:47.957944+0800 0x22d4     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [AppleUserHIDEventDriver.cpp:453][0x10000069f] Start ret: 0x0
2021-02-08 19:26:47.957950+0800 0x22d4     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [AppleUserHIDEventDriver.cpp:93][0x10000069f]  usagePage: 1 usage: 2 vid: 1204 pid: 16450
2021-02-08 19:26:47.957963+0800 0x22c5     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserHIDEventDriver.cpp:217][0x100000699] Set LED 0x4: 0 0x0
2021-02-08 19:26:47.960972+0800 0x22c5     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserHIDEventDriver.cpp:217][0x100000699] Set LED 0x5: 0 0x0
2021-02-08 19:26:47.960978+0800 0x22c5     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [IOUserHIDEventDriver.cpp:227][0x100000699] parseElements: keyboard: 228 digitizer: 0 pointer: 0 0 scroll: 0 led: 5
2021-02-08 19:26:47.961001+0800 0x22c5     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [AppleUserHIDEventDriver.cpp:196][0x100000699] parseElements: vendor: 0
2021-02-08 19:26:47.961022+0800 0x22c5     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [AppleUserHIDEventDriver.cpp:453][0x100000699] Start ret: 0x0
2021-02-08 19:26:47.961029+0800 0x22c5     Default     0x0                  0      0    kernel: (com.apple.AppleUserHIDDrivers.dext) [AppleUserHIDEventDriver.cpp:93][0x100000699]  usagePage: 1 usage: 6 vid: 1204 pid: 16450
2021-02-08 19:26:47.961908+0800 0x1d2d     Default     0x0                  0      0    kernel: (IOUSBHostFamily) 000053.025545 Google Chrome@(null): AppleUSBHostUserClient::openGated: could not open provider IOUSBHostDevice. provider already opened for exclusive access by a kernel client
2021-02-08 19:26:48.013152+0800 0x1df8     Default     0x0                  0      0    kernel: PMRD: assertionsUser 0x41->0x40
2021-02-08 19:26:48.098338+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000Framebuffer) [9:0:0][GPUCAP] refresh() --- Family: 143, Device: 0x731f, revNo: 2, pciRevNo: c4, emuRevNo: 3.
2021-02-08 19:26:48.098341+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000Framebuffer) [9:0:0][GPUCAP] refresh() --- Mem Size: FB: 8176 MB, Aper: 256 MB, Reg Aper: 512 KB.
2021-02-08 19:26:48.098342+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000Framebuffer) [9:0:0][GPUCAP] refresh() --- Mem Config: Width: 256, Type: GDDR6.
2021-02-08 19:26:48.098344+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000Framebuffer) [9:0:0][GPUCAP] refresh() --- FB Base: 0x8000000000, Top: 0x81ffffffff, Offset: 0.
2021-02-08 19:26:48.098345+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000Framebuffer) [9:0:0][GPUCAP] refresh() --- Branding - family: "Radeon RX"; device: "5700"; model: "Radeon RX 5700".
2021-02-08 19:26:48.098352+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000) [9:0:0] [Accel] --- Before TTL:powerUp() - BootLoader POST Code=0xffffffff, Ready=0x80000000
2021-02-08 19:26:48.098352+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000) [9:0:0] [Accel] >>> Calling TTL::powerUp()
2021-02-08 19:26:48.106169+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000HWLibs) AMD Ttl:  [9:0:0]: Write PCI Config offset 0x60 size 2 data 0x2930
2021-02-08 19:26:48.106215+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000HWLibs) AMD Ttl:  [9:0:1]: Write PCI Config offset 0x60 size 2 data 0x20
2021-02-08 19:26:48.106227+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000HWLibs) AMD Ttl:  [9:0:0]: Write PCI Config offset 0x324 size 4 data 0x10011001
2021-02-08 19:26:48.106242+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000HWLibs) AMD Ttl:  [9:0:0]: Write PCI Config offset 0x60 size 2 data 0x100
2021-02-08 19:26:48.106288+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000HWLibs) AMD Ttl:  [9:0:1]: Write PCI Config offset 0x60 size 2 data 0x100
2021-02-08 19:26:48.126928+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000HWLibs) AMD Ttl: [9:0:0] PSP: event_id=0x100210 event_info:type=2,hw_id=0 event_specific_tag=0x0 pData=0x0 data_size=0 psp_hardware_initialization finished loading PSP FWs
2021-02-08 19:26:48.140663+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000HWLibs) AMD Ttl: [9:0:0] PSP: event_id=0x180209 event_info:type=2,hw_id=0 event_specific_tag=0x0 pData=0x0 data_size=0 psp_hdcp_resume finished
2021-02-08 19:26:48.145738+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000HWLibs) AMD Ttl: [9:0:0] PSP: event_id=0x100211 event_info:type=2,hw_id=0 event_specific_tag=0x0 pData=0x0 data_size=0 psp_hardware_initialization finished loading TAs
2021-02-08 19:26:48.203294+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000HWLibs) AMD Ttl: [9:0:0] PSP: event_id=0x100601 event_info:type=2,hw_id=0 event_specific_tag=0x0 pData=0x0 data_size=0 psp_power_up_event finished non PSP FW loading
2021-02-08 19:26:48.249309+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000) [9:0:0] [Accel] <<< TTL::powerUp() Completed successfully.
2021-02-08 19:26:48.275598+0800 0x781      Default     0x0                  0      0    kernel: (AMDRadeonX6000) [9:0:0]: Controller is enabled, finish initialization
2021-02-08 19:26:48.275851+0800 0x1b0      Default     0x0                  0      0    kernel: (AppleGFXHDA) [0x90001]+ AppleGFXHDAEngine::startDMAEngine ( 1 )
2021-02-08 19:26:48.275868+0800 0x1b0      Default     0x0                  0      0    kernel: (AppleGFXHDA) [0x90001]Sending kApplePrivateMessageBusy from requestBandwidth
2021-02-08 19:26:48.278254+0800 0x74       Default     0x0                  0      0    kernel: PMRD: trace point 0x27 detail 0x00000008
2021-02-08 19:26:48.278788+0800 0x1b0      Default     0x0                  0      0    kernel: (AppleGFXHDA) [0x90001]+ AppleGFXHDAEngine::startDMAEngine ( 1 )
2021-02-08 19:26:48.278807+0800 0x1b0      Default     0x0                  0      0    kernel: (AppleGFXHDA) [0x90001]Sending kApplePrivateMessageBusy from requestBandwidth
